student_id,gender,school_type,parent_edu,commute_min,prior_gpa,attendance_pct,quiz_avg,assign_avg,midterm,study_hours_wk,on_time_submit_pct,lms_logins_wk,forum_posts,final_score,grade_band,passed
STU_07907,F,Public,High School,5,2.79,47.3,71.8,25.0,27.2,5.0,69.9,12,1,82.4,A,1
STU_07908,M,Public,Bachelor,120,2.94,71.2,100.0,77.7,41.3,27.4,100.0,17,0,100.0,A,1
STU_07909,F,Public,PhD,6,3.05,93.9,65.3,44.3,87.3,16.9,66.1,18,2,88.4,A,1
STU_07910,F,Public,Master,15,1.57,61.3,39.3,35.8,55.8,31.6,88.4,11,0,81.3,A,1
STU_07911,M,Public,High School,5,2.16,83.8,83.3,55.7,20.0,9.3,45.9,4,0,71.0,B,1
STU_07912,F,Private,Bachelor,26,2.68,49.6,46.4,70.9,49.9,17.9,25.8,14,1,71.8,B,1
STU_07913,M,Charter,Bachelor,19,2.58,100.0,84.0,37.7,42.3,2.5,78.9,5,1,76.7,B,1
STU_07914,M,Public,Master,32,3.73,100.0,83.4,81.4,87.7,17.0,93.3,8,0,100.0,A,1
STU_07915,M,Public,Bachelor,23,3.11,87.2,87.5,78.0,74.3,11.2,100.0,15,2,100.0,A,1
STU_07916,F,Public,Bachelor,15,2.2,75.8,29.3,44.0,67.1,6.8,87.3,7,0,65.4,C,1
STU_07917,M,Private,Bachelor,40,2.06,57.1,44.5,45.6,34.1,1.8,81.1,15,0,59.6,D,0
STU_07918,M,Public,Bachelor,5,2.57,39.0,53.5,46.2,50.8,14.2,99.1,20,3,85.1,A,1
STU_07919,M,Charter,High School,23,1.5,80.2,51.3,79.9,58.8,5.8,28.4,0,1,66.1,C,1
STU_07920,F,Public,High School,5,1.65,92.3,55.6,65.5,55.0,21.3,59.0,8,0,71.8,B,1
STU_07921,F,Charter,Bachelor,17,1.58,68.1,50.5,48.2,70.8,1.0,66.9,9,0,65.3,C,1
STU_07922,M,Public,Master,46,3.46,82.6,68.5,71.9,50.1,3.7,86.0,5,1,100.0,A,1
STU_07923,M,Private,Bachelor,5,1.0,51.4,20.0,75.3,20.0,1.0,68.2,9,0,52.7,D,0
STU_07924,F,Public,PhD,82,2.69,82.9,79.2,86.4,68.0,5.2,64.7,5,1,83.0,A,1
STU_07925,M,Private,High School,65,2.17,92.0,40.2,88.2,86.9,18.9,82.7,8,4,86.0,A,1
STU_07926,F,Public,Bachelor,16,3.09,87.7,83.8,77.2,34.5,11.7,100.0,9,0,100.0,A,1
STU_07927,F,Public,High School,5,3.48,63.4,39.8,75.1,49.5,14.2,62.7,11,1,100.0,A,1
STU_07928,F,Public,PhD,46,2.93,67.4,75.3,41.6,55.2,10.9,20.0,9,3,73.9,B,1
STU_07929,M,Charter,High School,63,2.9,89.1,70.2,82.1,62.9,11.9,100.0,0,2,98.8,A,1
STU_07930,F,Private,Bachelor,5,1.18,59.2,51.8,83.1,65.4,1.0,47.0,6,0,62.5,C,1
STU_07931,F,Public,High School,74,1.88,100.0,37.6,50.8,32.0,12.8,44.2,2,2,61.6,C,1
STU_07932,F,Public,Bachelor,73,2.43,100.0,90.7,89.8,54.0,18.5,27.7,12,0,100.0,A,1
STU_07933,M,Public,Master,19,2.99,72.0,69.8,62.4,52.0,40.0,77.4,7,2,100.0,A,1
STU_07934,M,Private,High School,47,1.56,100.0,29.7,70.7,62.8,10.7,61.3,29,0,78.1,B,1
STU_07935,M,Private,Master,17,3.32,78.7,93.8,79.9,76.8,11.5,100.0,20,2,100.0,A,1
STU_07936,F,Private,PhD,24,2.73,96.2,47.8,57.8,84.4,9.7,68.4,6,3,88.4,A,1
STU_07937,F,Public,High School,11,1.06,74.4,44.8,45.5,59.1,1.0,83.9,3,1,51.2,D,0
STU_07938,M,Charter,Master,5,2.57,76.3,87.0,54.3,83.6,7.9,65.4,14,2,97.7,A,1
STU_07939,M,Charter,High School,41,3.44,54.6,76.2,54.7,63.0,3.3,52.0,4,3,82.8,A,1
STU_07940,M,Private,High School,5,2.93,73.3,40.5,74.1,96.1,40.0,51.3,13,0,100.0,A,1
STU_07941,F,Public,Bachelor,25,1.64,100.0,28.5,46.1,20.0,1.0,62.2,12,0,71.6,B,1
STU_07942,F,Private,Bachelor,60,2.53,84.9,48.2,71.8,89.4,2.2,57.5,7,4,79.8,B,1
STU_07943,M,Public,High School,7,1.9,73.4,61.8,82.3,36.1,6.8,47.1,5,0,67.7,C,1
STU_07944,M,Public,High School,12,1.41,70.0,57.0,56.5,72.4,3.5,80.1,0,0,60.7,C,1
STU_07945,M,Public,PhD,26,1.23,80.9,88.6,45.5,67.8,20.9,35.9,0,5,70.0,B,1
STU_07946,F,Public,Bachelor,8,2.02,73.4,31.7,78.0,46.7,2.9,54.2,3,0,71.6,B,1
STU_07947,F,Public,High School,56,1.24,78.5,71.9,42.4,40.5,11.5,82.3,15,0,68.3,C,1
STU_07948,F,Public,Bachelor,13,3.84,78.1,99.3,82.1,52.6,10.6,84.8,23,2,100.0,A,1
STU_07949,M,Public,High School,26,3.15,73.9,95.8,25.0,48.0,7.7,85.8,7,2,90.9,A,1
STU_07950,F,Private,High School,7,1.8,54.0,32.7,74.3,58.5,1.0,100.0,3,0,74.0,B,1
STU_07951,M,Public,Bachelor,5,3.17,100.0,64.6,84.1,38.3,22.2,51.7,2,2,100.0,A,1
STU_07952,F,Public,Bachelor,5,1.48,52.5,56.4,25.0,78.6,1.0,27.1,0,0,47.2,F,0
STU_07953,M,Public,High School,5,1.26,75.4,45.1,37.9,57.2,1.0,94.7,7,1,68.0,C,1
STU_07954,F,Charter,Master,18,2.6,67.2,71.0,45.8,64.3,21.6,57.8,19,3,81.7,A,1
STU_07955,F,Private,High School,26,2.07,63.6,59.4,56.9,46.8,1.6,78.9,13,0,69.9,C,1
STU_07956,F,Public,Bachelor,5,2.42,67.1,89.0,38.5,88.5,1.7,77.1,4,2,73.6,B,1
STU_07957,F,Charter,High School,5,1.88,61.5,75.7,61.2,67.1,1.0,65.3,4,0,63.3,C,1
STU_07958,M,Public,Bachelor,19,1.5,77.0,25.1,89.1,36.3,30.4,59.8,8,0,69.9,C,1
STU_07959,M,Charter,High School,48,2.58,90.1,68.8,65.2,55.3,13.6,82.7,9,1,84.1,A,1
STU_07960,F,Public,Bachelor,29,1.32,82.5,27.4,75.7,66.8,10.5,78.6,3,0,63.2,C,1
STU_07961,M,Public,Bachelor,5,2.44,42.4,32.1,65.5,64.6,1.8,51.6,11,1,70.2,B,1
STU_07962,M,Public,High School,65,2.26,92.6,61.4,37.0,47.4,10.7,88.9,7,0,79.4,B,1
STU_07963,M,Public,High School,74,3.04,89.6,46.6,67.1,81.4,25.3,73.5,4,1,100.0,A,1
STU_07964,F,Public,Bachelor,11,1.99,62.3,86.6,25.0,67.3,12.1,94.9,12,2,88.0,A,1
STU_07965,M,Private,High School,28,3.29,90.9,66.0,75.3,73.1,3.3,55.4,19,3,86.6,A,1
STU_07966,M,Private,Bachelor,20,2.85,95.0,98.4,63.5,36.4,7.8,85.6,7,1,100.0,A,1
STU_07967,M,Public,Bachelor,85,2.25,68.4,70.3,95.5,39.0,14.2,75.2,5,0,87.5,A,1
STU_07968,M,Public,Bachelor,21,3.29,65.8,69.5,84.0,75.4,3.5,84.1,17,4,86.4,A,1
STU_07969,F,Public,PhD,96,1.06,98.2,43.7,48.6,20.0,1.0,65.3,2,0,65.8,C,1
STU_07970,F,Public,Bachelor,6,1.28,100.0,26.0,42.2,36.7,11.3,38.5,5,0,56.6,D,0
STU_07971,F,Private,Master,12,3.51,94.2,38.0,82.6,68.4,24.8,86.4,5,0,100.0,A,1
STU_07972,M,Public,Master,45,1.34,92.7,46.8,25.0,52.1,8.7,52.2,2,1,56.7,D,0
STU_07973,F,Private,PhD,45,2.88,79.3,74.2,70.3,55.5,23.0,62.4,4,0,93.1,A,1
STU_07974,F,Public,High School,39,1.65,90.9,73.0,50.9,46.6,10.2,20.7,20,0,63.9,C,1
STU_07975,M,Public,Master,58,3.93,41.9,100.0,73.1,50.6,36.6,75.0,6,1,100.0,A,1
STU_07976,F,Public,PhD,36,3.56,92.0,46.1,61.6,70.4,3.3,100.0,11,0,90.5,A,1
STU_07977,F,Public,High School,30,1.8,84.6,65.9,88.6,60.3,3.1,53.2,17,0,68.5,C,1
STU_07978,F,Public,High School,18,1.1,81.8,42.6,53.2,31.7,1.0,59.4,0,3,43.7,F,0
STU_07979,F,Private,PhD,18,2.88,84.7,100.0,88.4,58.3,6.9,43.1,8,0,100.0,A,1
STU_07980,M,Public,Bachelor,15,3.06,85.6,100.0,61.7,77.3,5.1,42.6,5,2,88.2,A,1
STU_07981,M,Public,High School,29,2.09,63.8,84.2,52.5,64.4,2.1,74.7,10,0,79.7,B,1
STU_07982,F,Private,Master,15,2.94,100.0,57.1,94.2,50.5,5.4,60.0,15,2,80.2,A,1
STU_07983,M,Public,High School,5,1.0,98.7,20.0,65.7,55.6,1.0,61.2,18,0,60.1,C,1
STU_07984,M,Private,High School,5,3.86,100.0,58.5,67.1,72.3,14.5,100.0,6,1,100.0,A,1
STU_07985,F,Public,Bachelor,77,3.66,69.7,75.7,93.2,84.0,16.0,100.0,12,0,100.0,A,1
STU_07986,F,Public,Bachelor,5,2.45,88.6,75.8,44.1,20.0,3.5,30.0,6,1,80.3,A,1
STU_07987,M,Charter,Master,5,3.63,94.8,67.9,94.8,85.6,5.2,62.3,7,2,100.0,A,1
STU_07988,F,Private,Bachelor,17,2.64,38.9,73.3,77.6,72.4,6.9,80.6,5,0,76.9,B,1
STU_07989,F,Public,Master,9,2.76,75.9,84.5,65.8,69.5,5.0,100.0,3,2,95.5,A,1
STU_07990,F,Public,High School,15,1.92,78.9,82.9,65.1,48.4,28.5,61.0,14,3,96.1,A,1
STU_07991,M,Charter,Bachelor,5,1.48,77.6,32.2,37.0,60.9,16.1,64.5,10,1,54.3,D,0
STU_07992,M,Public,High School,5,1.45,56.5,55.2,49.0,57.3,22.8,23.9,14,0,63.1,C,1
STU_07993,M,Public,High School,48,2.47,94.0,71.8,89.3,51.8,1.2,49.9,11,1,84.7,A,1
STU_07994,M,Private,Master,42,1.0,75.4,34.7,73.2,52.6,1.3,53.7,10,2,57.0,D,0
STU_07995,M,Private,High School,5,1.53,63.2,59.5,38.0,38.0,19.7,50.4,17,1,65.7,C,1
STU_07996,M,Private,Master,33,1.2,81.4,74.3,60.1,20.0,1.0,60.7,6,0,59.2,D,0
STU_07997,M,Private,High School,28,1.57,54.7,84.1,27.6,40.8,15.4,60.2,7,4,70.0,C,1
STU_07998,F,Private,High School,37,1.24,77.0,20.0,79.6,57.7,21.0,66.4,3,0,61.7,C,1
STU_07999,M,Private,High School,19,3.22,76.4,78.4,76.9,68.0,6.0,75.3,5,2,93.7,A,1
STU_08000,F,Private,Bachelor,9,2.58,76.0,71.6,57.4,65.5,40.0,80.3,2,1,100.0,A,1
STU_08001,F,Public,High School,32,2.83,64.5,84.2,27.0,36.0,22.7,82.1,13,2,84.6,A,1
STU_08002,M,Public,Bachelor,13,3.77,60.7,92.5,73.9,75.0,6.0,82.3,13,2,97.9,A,1
STU_08003,F,Private,Bachelor,7,2.05,52.7,54.9,99.7,58.4,8.9,68.9,8,0,73.0,B,1
STU_08004,F,Charter,High School,15,1.0,46.8,45.8,46.0,59.3,1.0,50.6,13,1,44.8,F,0
STU_08005,M,Public,Bachelor,43,1.9,74.6,67.4,64.7,76.5,5.6,67.2,1,2,68.7,C,1
STU_08006,F,Public,Bachelor,19,3.66,87.3,56.0,70.4,78.1,12.0,58.4,22,0,100.0,A,1
STU_08007,M,Charter,PhD,10,2.02,79.9,56.3,50.9,67.9,11.9,83.3,3,0,85.7,A,1
STU_08008,F,Public,High School,53,1.93,60.3,58.5,67.0,25.8,9.7,100.0,0,0,72.9,B,1
STU_08009,M,Public,High School,64,3.71,58.3,65.8,100.0,84.6,8.9,100.0,8,0,100.0,A,1
STU_08010,F,Private,High School,17,2.48,83.0,40.1,72.7,66.0,9.0,73.9,10,0,81.6,A,1
STU_08011,M,Charter,Bachelor,14,1.9,79.9,62.2,60.4,68.0,1.0,49.9,5,0,63.6,C,1
STU_08012,F,Private,Bachelor,28,2.96,96.7,81.5,60.7,54.3,11.2,71.9,14,1,94.0,A,1
STU_08013,M,Private,PhD,5,1.54,50.1,72.0,58.8,56.2,40.0,56.7,3,2,80.5,A,1
STU_08014,F,Public,Master,35,1.05,66.3,56.8,42.6,20.4,5.6,100.0,3,0,55.3,D,0
STU_08015,F,Charter,High School,45,1.0,77.1,46.6,46.9,32.7,20.0,28.0,17,1,46.7,F,0
STU_08016,M,Public,Bachelor,15,1.87,45.6,62.2,76.0,36.1,22.5,57.7,1,0,90.5,A,1
STU_08017,F,Charter,Bachelor,5,1.62,68.6,39.4,64.0,20.0,34.7,74.3,7,0,87.0,A,1
STU_08018,M,Public,PhD,5,2.98,46.2,83.3,68.4,74.2,2.3,60.3,1,2,82.9,A,1
STU_08019,F,Public,High School,30,1.03,59.7,20.0,25.0,37.5,7.9,81.4,14,0,47.7,F,0
STU_08020,F,Public,Bachelor,9,1.7,96.8,46.8,51.3,62.6,27.6,85.0,5,0,83.3,A,1
STU_08021,F,Public,Master,18,2.12,100.0,67.2,94.0,49.8,17.6,64.6,18,0,99.3,A,1
STU_08022,F,Private,High School,14,3.39,81.2,59.8,89.6,58.4,9.8,86.0,10,2,100.0,A,1
STU_08023,M,Charter,Bachelor,5,3.48,85.4,70.2,92.5,62.6,6.7,96.6,6,2,100.0,A,1
STU_08024,M,Private,PhD,21,3.09,78.2,69.5,56.0,79.2,6.9,94.7,15,1,100.0,A,1
STU_08025,M,Charter,Master,18,2.27,90.8,47.1,92.3,75.9,1.0,69.7,1,2,89.4,A,1
STU_08026,F,Public,High School,29,2.4,90.0,46.7,49.6,43.7,2.5,100.0,12,1,72.4,B,1
STU_08027,M,Private,High School,8,2.72,48.9,78.7,69.8,68.8,15.7,96.3,8,0,86.5,A,1
STU_08028,F,Private,High School,7,1.29,80.4,67.3,38.9,76.5,1.0,62.1,9,1,68.3,C,1
STU_08029,F,Private,PhD,50,2.93,55.0,61.2,96.2,70.9,22.7,85.3,35,2,100.0,A,1
STU_08030,M,Public,PhD,36,2.3,95.3,47.9,75.3,55.4,2.9,40.0,8,0,83.9,A,1
STU_08031,F,Private,Master,44,1.79,92.6,57.7,80.8,68.2,4.1,20.0,0,0,78.8,B,1
STU_08032,M,Private,Bachelor,5,1.07,40.8,26.9,25.0,48.9,1.0,68.6,6,0,35.3,F,0
STU_08033,M,Public,High School,7,1.78,90.3,35.7,62.4,45.1,2.6,93.6,5,4,67.2,C,1
STU_08034,F,Private,Bachelor,25,3.33,58.6,57.9,53.4,63.7,22.5,58.3,18,1,91.8,A,1
STU_08035,M,Charter,High School,58,1.0,66.0,75.8,51.4,32.5,10.9,89.8,1,1,66.9,C,1
STU_08036,M,Public,Bachelor,66,2.34,51.8,49.4,26.4,48.7,5.4,63.5,4,0,59.7,D,0
STU_08037,F,Private,Bachelor,53,1.0,78.1,61.3,34.0,55.9,1.0,31.9,6,1,65.1,C,1
STU_08038,M,Private,Bachelor,5,2.1,100.0,35.7,43.1,79.7,12.1,66.3,6,1,85.0,A,1
STU_08039,F,Private,PhD,51,3.6,76.0,68.8,45.5,72.8,17.4,47.7,15,2,98.9,A,1
STU_08040,F,Public,High School,68,2.03,63.5,74.4,52.0,73.7,1.0,92.2,15,0,82.7,A,1
STU_08041,M,Charter,Bachelor,5,2.79,75.5,70.8,86.7,74.8,3.8,80.4,4,1,83.8,A,1
STU_08042,M,Public,Bachelor,16,2.25,100.0,52.8,67.0,53.8,9.7,43.9,10,1,77.7,B,1
STU_08043,F,Public,Bachelor,23,1.97,91.0,55.8,42.6,34.7,9.1,60.9,14,0,56.7,D,0
STU_08044,M,Private,Bachelor,7,2.58,100.0,100.0,63.0,70.8,2.8,96.3,15,2,88.0,A,1
STU_08045,M,Private,High School,21,3.07,76.7,100.0,71.3,82.5,2.5,77.3,15,0,91.5,A,1
STU_08046,F,Private,High School,65,2.92,37.9,60.1,87.9,33.9,40.0,72.2,4,5,100.0,A,1
STU_08047,M,Public,High School,60,3.47,46.6,68.6,95.3,62.2,4.5,56.9,18,2,100.0,A,1
STU_08048,F,Public,High School,84,2.75,72.6,77.1,68.8,65.2,25.4,100.0,5,2,100.0,A,1
STU_08049,M,Charter,Bachelor,19,1.49,45.6,76.4,58.1,65.8,2.1,45.0,6,0,64.1,C,1
STU_08050,M,Public,High School,15,2.49,87.8,100.0,91.5,82.4,22.9,60.4,24,0,92.0,A,1
STU_08051,M,Private,Bachelor,32,1.0,64.9,20.0,25.0,40.2,7.3,20.0,0,1,43.0,F,0
STU_08052,F,Private,High School,16,1.0,36.2,51.7,43.8,20.0,1.0,48.2,4,0,43.0,F,0
STU_08053,F,Private,Bachelor,5,3.28,84.2,55.4,45.7,34.2,31.4,64.6,8,1,100.0,A,1
STU_08054,F,Public,Bachelor,38,2.46,61.4,81.1,50.1,100.0,17.6,52.1,5,0,100.0,A,1
STU_08055,M,Private,High School,9,1.7,68.1,58.9,81.8,55.9,5.1,63.9,15,6,64.1,C,1
STU_08056,M,Charter,Bachelor,5,1.85,91.1,72.3,76.4,53.1,8.9,62.5,7,0,65.6,C,1
STU_08057,M,Public,Master,5,2.99,99.8,85.0,61.8,51.3,6.2,78.7,1,3,89.2,A,1
STU_08058,F,Public,High School,80,2.76,99.3,84.3,54.3,84.2,2.7,92.1,0,2,100.0,A,1
STU_08059,F,Public,Bachelor,8,2.96,89.4,70.3,72.4,49.8,2.1,75.1,6,1,94.2,A,1
STU_08060,F,Public,High School,17,2.02,100.0,70.2,71.2,77.6,7.9,64.0,10,1,84.5,A,1
STU_08061,M,Charter,High School,90,3.76,74.6,50.7,72.7,97.3,6.1,68.3,16,1,95.9,A,1
STU_08062,F,Charter,Bachelor,18,3.84,77.2,51.1,78.7,80.6,9.3,63.6,7,1,100.0,A,1
STU_08063,M,Charter,High School,5,1.08,57.2,69.3,62.7,58.3,1.0,96.8,11,0,50.5,D,0
STU_08064,F,Public,Master,24,2.37,75.8,62.5,61.8,43.4,5.3,69.5,11,2,71.1,B,1
STU_08065,M,Private,High School,5,1.0,69.0,46.8,63.2,45.6,1.0,60.6,9,3,40.3,F,0
STU_08066,F,Public,High School,5,1.52,74.2,45.8,68.1,23.5,15.4,93.3,1,0,63.1,C,1
STU_08067,M,Private,Bachelor,57,1.89,72.0,51.8,57.3,44.3,14.0,37.3,11,0,72.8,B,1
STU_08068,M,Private,Bachelor,10,1.67,88.6,54.6,60.5,20.0,18.0,84.3,5,1,74.6,B,1
STU_08069,F,Charter,Bachelor,34,1.27,71.4,34.0,53.3,20.0,4.3,55.9,5,2,21.0,F,0
STU_08070,M,Private,High School,21,1.72,70.5,64.9,63.2,37.1,12.2,52.3,26,0,68.0,C,1
STU_08071,M,Charter,Master,7,3.53,86.4,72.8,65.6,50.4,4.8,77.7,11,2,95.3,A,1
STU_08072,F,Charter,PhD,21,2.19,51.3,66.4,77.4,58.9,9.8,81.0,14,4,72.2,B,1
STU_08073,F,Charter,Bachelor,5,2.7,54.2,75.4,57.3,71.5,33.2,76.0,2,1,100.0,A,1
STU_08074,F,Public,Master,12,2.63,71.4,27.8,69.5,71.7,4.8,61.0,3,0,76.0,B,1
STU_08075,M,Private,Bachelor,22,1.0,80.1,70.0,25.0,39.0,6.9,89.8,4,0,53.9,D,0
STU_08076,F,Private,High School,7,2.48,75.7,45.8,67.6,86.3,2.9,67.3,14,0,77.7,B,1
STU_08077,F,Public,High School,32,1.38,65.3,32.7,68.7,57.4,1.0,20.0,5,0,48.2,F,0
STU_08078,M,Public,High School,5,2.94,79.5,100.0,51.7,64.5,38.1,59.9,10,0,100.0,A,1
STU_08079,F,Private,PhD,19,1.69,92.8,65.6,25.0,72.3,1.0,55.0,12,0,65.4,C,1
STU_08080,M,Public,High School,37,3.21,58.1,85.7,60.9,73.1,19.8,68.8,10,2,100.0,A,1
STU_08081,M,Public,Bachelor,16,2.55,77.4,54.6,31.5,68.7,25.1,74.5,8,3,100.0,A,1
STU_08082,M,Private,High School,62,2.4,54.2,53.7,54.7,27.6,10.6,63.1,3,1,77.3,B,1
STU_08083,M,Charter,Bachelor,30,1.93,57.2,43.6,38.4,42.3,1.0,55.3,5,0,47.0,F,0
STU_08084,F,Private,High School,95,1.64,73.3,59.2,52.3,58.3,14.5,21.3,3,1,73.9,B,1
STU_08085,F,Public,Master,10,1.76,87.2,20.0,55.8,50.8,3.9,57.0,9,0,54.4,D,0
STU_08086,F,Public,High School,83,1.89,76.6,53.9,73.0,75.2,15.7,89.1,13,1,82.6,A,1
STU_08087,F,Public,Master,28,2.92,88.5,75.2,100.0,78.4,2.9,70.2,11,0,94.8,A,1
STU_08088,M,Public,Master,41,1.26,74.4,74.3,49.1,60.0,7.8,43.7,0,0,73.8,B,1
STU_08089,F,Public,Bachelor,69,1.84,97.7,30.5,55.0,34.6,3.6,58.8,12,0,63.4,C,1
STU_08090,F,Charter,High School,24,3.33,89.7,95.9,67.4,100.0,2.7,77.5,15,5,100.0,A,1
STU_08091,M,Public,High School,59,1.53,69.5,59.2,55.0,78.2,6.2,37.6,0,0,73.1,B,1
STU_08092,F,Public,Master,23,3.06,94.7,40.9,48.6,73.5,12.4,80.2,16,1,96.2,A,1
STU_08093,F,Public,High School,27,3.07,78.4,73.3,99.4,51.5,33.0,81.8,3,0,100.0,A,1
STU_08094,F,Public,High School,17,1.6,82.3,68.1,68.8,22.9,28.0,49.2,13,3,92.3,A,1
STU_08095,F,Public,Bachelor,5,1.9,89.9,77.9,80.4,43.4,12.6,20.0,8,0,97.9,A,1
STU_08096,M,Public,High School,24,1.07,97.5,48.5,66.2,35.5,1.4,33.1,0,0,50.8,D,0
STU_08097,M,Charter,High School,113,3.6,100.0,91.9,91.1,90.3,3.7,88.2,14,1,100.0,A,1
STU_08098,M,Public,Bachelor,46,2.23,100.0,49.6,70.0,82.4,14.3,71.0,3,0,82.8,A,1
STU_08099,F,Public,High School,41,1.08,87.6,61.0,76.3,24.3,1.8,39.0,2,2,72.1,B,1
STU_08100,F,Public,High School,30,2.07,72.0,63.3,62.7,47.2,3.1,87.4,12,0,74.0,B,1
STU_08101,F,Public,Bachelor,12,3.08,83.9,56.9,73.7,74.7,6.7,100.0,12,1,100.0,A,1
STU_08102,M,Public,High School,5,2.68,64.2,59.3,55.7,62.1,1.5,46.7,7,0,89.5,A,1
STU_08103,M,Public,Bachelor,7,1.78,64.4,91.4,57.3,75.5,1.0,63.4,4,1,71.2,B,1
STU_08104,F,Public,High School,5,1.75,75.2,47.0,70.7,31.2,12.7,66.6,5,1,63.9,C,1
STU_08105,F,Private,Bachelor,33,1.36,82.3,66.2,49.1,70.8,1.7,87.1,4,1,66.4,C,1
STU_08106,M,Public,Bachelor,50,1.24,58.3,55.2,37.9,36.7,1.0,55.6,8,0,46.9,F,0
STU_08107,F,Public,Bachelor,9,1.99,80.7,66.0,81.1,92.9,2.7,43.2,5,0,89.1,A,1
STU_08108,F,Public,High School,5,1.13,43.0,77.5,54.2,63.6,21.9,56.0,5,0,65.7,C,1
STU_08109,F,Public,High School,12,2.72,70.7,88.1,68.1,80.9,27.8,42.8,9,2,96.0,A,1
STU_08110,F,Public,Master,10,2.81,90.9,59.5,94.7,39.0,17.8,100.0,6,1,100.0,A,1
STU_08111,M,Public,High School,17,3.43,77.0,95.7,47.5,37.0,3.9,100.0,14,3,100.0,A,1
STU_08112,F,Public,Bachelor,9,2.33,99.4,62.6,78.1,44.3,30.1,67.5,1,1,89.5,A,1
STU_08113,F,Public,PhD,12,1.49,83.4,86.5,32.9,34.4,23.4,67.9,19,0,80.4,A,1
STU_08114,M,Public,Bachelor,71,2.35,41.2,78.9,34.1,53.9,1.3,78.4,9,0,79.2,B,1
STU_08115,M,Public,High School,12,3.74,86.0,87.1,73.5,51.8,10.2,98.6,16,1,100.0,A,1
STU_08116,F,Public,High School,46,3.59,79.8,100.0,100.0,92.9,12.0,67.8,9,1,100.0,A,1
STU_08117,M,Charter,PhD,29,1.67,94.7,100.0,49.7,57.3,1.0,100.0,14,1,64.4,C,1
STU_08118,M,Private,Bachelor,12,2.66,52.3,82.0,79.5,20.8,4.6,79.0,12,3,75.4,B,1
STU_08119,F,Private,Bachelor,51,2.25,91.7,59.8,52.8,49.6,3.1,90.2,3,2,80.5,A,1
STU_08120,M,Charter,Bachelor,27,3.57,100.0,66.8,62.0,81.5,12.4,85.6,18,2,100.0,A,1
STU_08121,F,Charter,Master,5,2.99,100.0,94.5,60.5,58.5,1.5,75.2,7,2,96.4,A,1
STU_08122,M,Private,Bachelor,5,1.41,68.7,30.3,36.9,26.8,3.9,80.1,11,0,62.8,C,1
STU_08123,F,Private,High School,41,2.64,92.1,49.6,77.5,41.9,5.2,52.2,0,1,85.4,A,1
STU_08124,M,Public,Bachelor,17,1.16,76.8,69.7,28.1,48.5,5.7,35.4,0,0,42.3,F,0
STU_08125,M,Public,Bachelor,15,1.96,100.0,36.0,60.2,28.2,4.0,56.3,8,1,62.8,C,1
STU_08126,M,Private,High School,5,2.85,92.3,46.7,62.2,62.7,3.3,91.6,9,0,74.4,B,1
STU_08127,F,Charter,Master,5,2.02,76.9,69.5,31.5,43.9,15.9,86.9,7,2,90.4,A,1
STU_08128,F,Public,High School,47,2.6,80.1,77.6,47.3,71.4,1.7,64.8,16,0,62.8,C,1
STU_08129,M,Private,Bachelor,52,1.0,50.5,49.8,54.8,53.6,5.5,88.0,3,2,61.2,C,1
STU_08130,F,Public,High School,24,2.09,64.1,46.2,55.2,95.8,1.0,74.4,11,0,78.3,B,1
STU_08131,F,Public,High School,10,1.36,70.0,66.1,64.5,42.4,15.9,45.5,16,0,59.8,D,0
STU_08132,F,Public,Bachelor,80,1.07,83.0,53.4,49.1,67.2,3.4,60.0,3,1,53.4,D,0
STU_08133,M,Public,PhD,29,1.5,45.3,49.7,57.8,63.2,11.2,84.8,11,1,70.1,B,1
STU_08134,F,Public,Bachelor,47,2.84,84.2,52.3,78.8,44.3,4.6,66.4,4,1,83.2,A,1
STU_08135,M,Private,High School,5,2.26,61.2,71.5,42.4,93.9,1.0,68.8,11,0,70.4,B,1
STU_08136,M,Charter,Bachelor,17,3.62,55.0,73.6,44.8,77.0,8.5,59.5,16,0,100.0,A,1
STU_08137,F,Charter,High School,61,3.25,61.4,83.2,89.6,100.0,8.9,61.0,9,2,100.0,A,1
STU_08138,F,Public,High School,12,2.59,77.7,89.4,45.2,40.5,17.3,69.4,12,0,74.6,B,1
STU_08139,M,Charter,High School,38,2.76,83.6,95.2,25.0,84.0,4.6,43.6,6,2,95.6,A,1
STU_08140,M,Public,High School,32,2.04,80.7,84.0,80.3,22.1,28.4,56.3,4,1,72.3,B,1
STU_08141,F,Public,Bachelor,5,3.42,74.6,64.9,54.4,22.8,33.3,81.1,7,3,92.9,A,1
STU_08142,F,Private,Bachelor,44,3.2,72.5,51.0,72.5,100.0,7.1,72.1,3,1,100.0,A,1
STU_08143,M,Public,High School,5,2.09,76.4,55.2,64.8,76.6,1.9,20.0,0,0,77.0,B,1
STU_08144,F,Public,Master,39,2.77,46.3,69.4,100.0,92.6,18.2,48.7,10,3,100.0,A,1
STU_08145,M,Public,High School,120,1.0,71.9,75.1,25.0,39.6,3.3,50.9,5,0,52.6,D,0
STU_08146,M,Private,PhD,95,1.0,76.7,49.2,65.2,32.7,3.7,87.4,24,0,51.0,D,0
STU_08147,F,Public,Bachelor,48,3.39,57.6,95.9,70.4,84.9,21.4,100.0,35,1,100.0,A,1
STU_08148,M,Private,High School,22,2.04,91.3,63.1,91.2,35.0,5.4,47.5,12,0,75.7,B,1
